rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
6987,2400,0.0,1,500,6,12.0,7,0,1,1,1,1,1,0,1,Downtown Brooklyn,Brooklyn
3543,2300,0.0,1,550,7,5.0,6,0,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
3656,2950,1.0,1,660,14,4.0,96,1,0,0,0,0,1,0,0,Columbia St Waterfront District,Brooklyn
10845,2300,3.0,1,850,7,1.0,92,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
3805,2600,1.0,1,655,5,2.0,5,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
1268,3385,3.0,2,1175,4,2.0,9,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
6298,1800,1.0,1,779,8,4.0,86,1,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
7277,4500,2.0,1,1571,5,6.0,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3111,4595,2.0,2,1088,7,10.0,5,1,1,0,0,0,0,0,0,Carroll Gardens,Brooklyn
480,2760,1.0,1,405,4,4.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7967,2530,1.0,1,701,10,6.0,3,1,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
8122,2495,3.0,1,900,1,3.0,9,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
9321,3495,1.0,1,882,5,3.0,6,0,0,0,1,1,1,0,1,Williamsburg,Brooklyn
3520,3850,2.0,2,1127,3,5.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
10853,13500,4.0,3,2364,6,5.0,8,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
8284,4500,3.0,2,1000,2,3.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5896,2500,0.0,1,525,7,3.0,66,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
4972,3500,2.0,1,1000,11,3.0,116,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2773,4195,2.0,2,886,8,2.0,3,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
9208,9400,3.0,2,1274,8,6.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2864,2550,2.0,1,790,2,2.0,9,1,0,1,1,1,0,0,1,Bushwick,Brooklyn
4524,5100,2.0,2,1123,8,5.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3050,3369,1.0,1,717,4,9.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
216,2775,2.0,1,675,2,3.0,85,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1033,3029,1.0,1,655,7,3.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3715,4800,3.0,2,1500,7,1.0,106,0,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
4904,5295,2.0,2,1254,1,19.0,10,0,0,0,0,0,0,1,1,DUMBO,Brooklyn
1945,2395,1.0,1,700,6,2.0,86,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
9125,2995,1.0,2,1000,4,4.0,3,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
9802,5250,3.0,2,1300,4,7.0,7,1,1,1,0,0,1,0,0,Clinton Hill,Brooklyn
7117,2975,0.0,1,605,5,23.0,6,0,0,0,0,1,1,0,1,Williamsburg,Brooklyn
11244,4795,3.0,1,1100,2,3.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7349,2450,2.0,1,1000,7,2.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
10394,4500,3.0,1,1000,4,1.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7196,2650,2.0,1,777,4,1.0,15,0,0,0,0,0,0,0,0,Boerum Hill,Brooklyn
7813,4350,3.0,1,950,2,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3372,3100,3.0,1,710,9,2.0,106,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
3658,3370,1.0,1,677,1,20.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
5078,1832,1.0,1,690,5,11.0,52,1,0,0,0,0,0,0,0,Coney Island,Brooklyn
2030,6500,1.0,1,1000,8,2.0,51,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5681,2780,0.0,1,520,5,2.0,11,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
6501,3067,2.0,1,775,9,3.0,106,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
10672,1600,0.0,1,500,6,10.0,54,0,0,0,0,0,0,0,0,Prospect Lefferts Gardens,Brooklyn
8922,2650,0.0,1,516,2,12.0,3,1,0,0,0,0,0,0,0,Fort Greene,Brooklyn
8680,3375,1.0,1,750,1,40.0,3,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1363,2850,1.0,1,825,12,3.0,9,1,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
4886,3994,2.0,1,800,7,3.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7756,3875,2.0,3,1274,5,4.0,11,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
9205,3600,1.0,1,1100,4,4.0,96,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
2467,3500,2.0,2,1014,4,5.0,9,0,0,0,0,0,0,0,0,Ditmas Park,Brooklyn
865,2615,0.0,1,430,1,24.0,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
10910,2200,1.0,1,825,3,6.0,54,0,0,0,0,0,0,0,0,Ditmas Park,Brooklyn
3375,3120,1.0,1,677,1,28.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
2914,3299,3.0,1,972,7,3.0,116,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
8109,3000,1.0,1,676,5,12.0,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
4762,4545,2.0,2,852,3,4.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
10825,1400,0.0,1,550,2,4.0,87,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
1425,3300,2.0,1,626,3,5.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5807,5995,2.0,2,1179,5,26.0,6,0,0,0,1,1,0,0,1,Williamsburg,Brooklyn
4248,1900,2.0,1,800,7,3.0,85,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
5040,2630,0.0,1,408,5,9.0,11,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
6856,1895,2.0,1,930,6,5.0,57,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
776,1895,2.0,1,750,4,2.0,107,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
6622,4500,3.0,1,1500,2,1.0,6,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
7815,4095,2.0,1,900,2,68.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6557,3400,1.0,1,723,8,3.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
10127,2775,2.0,1,850,2,2.0,11,1,0,0,1,0,0,0,0,Bushwick,Brooklyn
544,2700,1.0,1,700,6,3.0,96,0,0,1,1,1,1,0,1,Carroll Gardens,Brooklyn
5186,2925,1.0,1,664,9,9.0,4,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3127,2400,1.0,1,568,4,2.0,1,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
9425,1900,2.0,1,900,3,4.0,85,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
4707,1650,1.0,1,500,8,2.0,91,0,0,0,0,0,0,0,0,Red Hook,Brooklyn
9197,4145,2.0,1,709,7,4.0,157,1,0,0,0,0,0,0,0,Cobble Hill,Brooklyn
8961,2500,1.0,2,680,4,2.0,8,0,0,1,0,0,0,1,0,Greenwood,Brooklyn
5374,2300,1.0,1,700,13,4.0,96,0,0,0,0,0,0,0,0,Cobble Hill,Brooklyn
3085,3195,2.0,1,1200,3,4.0,10,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
9973,2750,1.0,1,700,12,4.0,9,0,0,0,0,1,0,0,0,Clinton Hill,Brooklyn
6584,1650,0.5,1,750,4,1.0,75,0,0,0,0,0,0,0,0,Kensington,Brooklyn
4300,4500,2.0,2,1800,10,2.0,1,0,0,0,0,0,0,0,0,Manhattan Beach,Brooklyn
9649,3199,1.5,0,750,4,3.0,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
8123,4300,2.0,2,1222,6,15.0,13,0,1,0,1,1,1,0,1,Williamsburg,Brooklyn
2203,2000,0.0,1,414,8,2.0,85,1,0,0,0,0,0,0,0,Boerum Hill,Brooklyn
7300,2534,0.0,1,437,7,2.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5975,2500,1.0,1,800,2,3.0,86,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1846,3750,3.0,2,1300,2,2.0,85,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
5958,3400,0.0,2,705,5,2.0,96,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5345,3225,1.0,1,590,1,25.0,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
729,4200,2.0,2,1222,6,14.0,13,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7780,2488,1.0,1,500,7,5.0,116,0,0,0,0,1,0,0,1,Brooklyn Heights,Brooklyn
7515,2550,1.0,1,613,6,3.0,10,0,1,1,1,1,1,1,0,Park Slope,Brooklyn
8642,3250,2.0,1,900,6,2.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
11173,3411,1.0,1,713,4,18.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
9471,1500,1.0,1,700,6,3.0,60,0,0,0,0,0,0,0,0,Ocean Parkway,Brooklyn
533,1995,2.0,2,845,3,1.0,111,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
11332,2510,0.0,1,476,1,36.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
6739,3900,1.0,1,625,5,5.0,1,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
2463,3600,2.0,1,1100,4,12.0,58,0,0,1,1,1,1,0,0,Downtown Brooklyn,Brooklyn
5923,3000,4.0,1,1200,2,2.0,106,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
3782,3320,1.0,1,578,1,18.0,17,1,0,0,0,0,1,0,0,Brooklyn Heights,Brooklyn
9450,3400,3.0,2,1500,5,1.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
7434,2495,0.0,1,487,1,14.0,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1765,6600,2.0,2,1218,0,6.0,116,1,0,1,1,1,1,0,1,Brooklyn Heights,Brooklyn
9555,2000,0.0,1,450,8,1.0,111,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn
6326,2570,2.0,1,950,5,8.0,6,1,0,0,0,0,1,0,0,Flatbush,Brooklyn
4079,2900,1.0,1,750,7,2.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4668,2000,1.0,1,650,2,4.0,85,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
9524,3204,1.0,1,616,6,2.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
9543,6895,3.0,2,1601,1,26.0,10,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
4078,3499,2.0,2,1600,5,1.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
9755,3800,3.0,1,1000,14,1.0,96,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn
7261,3700,3.0,1,1500,3,2.0,110,0,0,0,0,0,0,0,0,Prospect Heights,Brooklyn
5352,3540,1.0,1,683,3,6.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4375,2704,0.0,1,437,7,7.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3648,1425,1.0,1,650,4,1.0,88,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
8272,1950,2.0,1,800,4,2.0,106,0,0,0,0,0,0,0,0,Kensington,Brooklyn
6701,1581,0.0,1,513,2,5.0,52,0,0,0,0,0,0,0,0,Coney Island,Brooklyn
7827,4500,3.0,2,1000,2,3.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6422,2000,1.0,1,1064,9,5.0,84,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
5557,2500,1.0,1,804,7,6.0,90,1,0,0,0,0,0,0,0,Flatbush,Brooklyn
10646,3995,3.5,2,1500,3,1.0,85,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
8646,5320,2.0,2,992,5,11.0,11,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1794,2590,2.0,1,800,2,3.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4263,5500,3.0,2,1652,1,10.0,88,1,0,1,0,0,0,1,0,Downtown Brooklyn,Brooklyn
3072,4350,3.0,1,950,2,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1154,3950,3.0,2,1450,2,4.0,79,0,0,0,0,0,0,0,0,Windsor Terrace,Brooklyn
7953,2350,2.0,1,1000,3,12.0,111,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
10582,3415,4.0,2,1630,6,40.0,89,1,0,0,0,0,0,0,0,Flatbush,Brooklyn
10935,2500,0.0,1,441,2,5.0,5,0,0,0,1,0,0,0,0,Williamsburg,Brooklyn
2116,4650,2.0,2,1295,1,17.0,88,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1988,3340,1.0,1,518,1,8.0,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
3667,1700,2.0,1,900,9,2.0,85,0,0,0,0,0,0,0,0,Dyker Heights,Brooklyn
2777,2450,2.0,1,1100,4,2.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
8660,2100,2.5,1,1000,5,3.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
9040,7200,3.0,2,1427,2,5.0,90,1,0,0,0,1,0,0,0,Downtown Brooklyn,Brooklyn
3902,1950,2.0,1,600,8,3.0,92,0,0,0,0,0,0,0,0,Sunset Park,Brooklyn
6481,2300,1.0,1,680,9,3.0,88,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
9151,3725,1.0,1,661,3,8.0,16,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
7619,3100,1.0,1,950,4,1.0,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
3911,3300,3.0,1,900,1,4.0,6,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5996,2775,2.0,1,900,5,2.0,85,0,1,0,1,1,0,0,1,Greenpoint,Brooklyn
9593,3600,1.0,1,824,2,13.0,89,0,1,1,0,1,0,0,1,Fort Greene,Brooklyn
924,2500,1.0,1,589,5,3.0,10,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
11122,3600,1.0,1,1000,3,3.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7935,3099,2.0,1,750,3,4.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4887,3995,2.0,1,850,7,4.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4425,2500,1.0,1,780,10,2.0,126,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
9484,1900,1.0,1,800,3,4.0,85,0,0,0,0,0,0,0,0,Prospect Lefferts Gardens,Brooklyn
6488,2729,1.0,1,683,3,2.0,0,1,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
1520,2500,1.0,1,800,4,3.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
2838,2417,2.0,2,850,7,4.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
2781,6250,2.0,2,1200,2,11.0,5,0,0,1,0,0,1,1,0,Williamsburg,Brooklyn
119,2550,1.0,1,673,8,4.0,143,1,0,0,0,0,1,0,0,Fort Greene,Brooklyn
6252,1700,1.0,1,650,6,4.0,56,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
6288,2195,2.0,1,1225,3,5.0,59,1,0,0,0,0,0,0,0,Gravesend,Brooklyn
9196,3805,1.0,1,706,5,9.0,11,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
1582,2750,2.0,1,900,7,1.0,96,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
1789,4000,3.0,1,800,3,1.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
2788,3950,2.0,1,929,3,2.0,7,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
6264,2446,2.0,1,1000,8,1.0,88,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
8380,3800,3.0,1,1300,3,2.0,117,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
1345,2635,0.0,1,503,1,19.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
9982,2600,2.0,1,900,3,3.0,81,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
7715,1800,1.0,1,700,5,1.0,87,0,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
3273,1850,1.0,1,700,11,2.0,1,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
11041,2500,1.0,1,800,5,3.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4429,2900,1.0,1,900,2,2.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2702,3337,1.0,1,677,6,2.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3950,2150,1.0,1,700,11,3.0,106,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
1436,3000,0.0,1,645,5,5.0,8,0,0,0,1,0,0,0,0,Williamsburg,Brooklyn
1223,4850,2.0,2,1114,6,2.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1573,3295,1.0,1,675,1,15.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
7896,3695,2.0,1,800,3,2.0,2,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
9015,2200,1.0,1,713,3,5.0,86,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
8366,3385,3.0,2,1175,4,2.0,9,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
9853,4395,2.0,2,1300,3,1.0,79,0,0,0,0,0,1,0,0,Prospect Heights,Brooklyn
8938,4500,2.0,1,1500,4,4.0,85,0,0,0,0,0,0,0,0,Fort Greene,Brooklyn
10426,3000,0.0,1,794,2,3.0,8,0,1,0,1,1,1,0,1,Williamsburg,Brooklyn
2774,4390,2.0,2,870,8,3.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5151,5000,2.0,2,1150,4,4.0,9,0,1,0,1,1,1,0,1,Williamsburg,Brooklyn
6232,2695,1.0,1,645,3,4.0,0,1,0,0,0,0,0,0,0,Prospect Park South,Brooklyn
3430,6100,2.0,2,1104,6,4.0,8,1,0,0,0,0,1,0,0,Williamsburg,Brooklyn
4305,3675,1.0,1,704,3,1.0,116,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
4712,3000,1.0,1,638,8,4.0,10,0,1,0,1,1,1,0,1,Greenpoint,Brooklyn
5784,3600,3.0,1,969,9,3.0,86,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
7474,2800,1.0,1,1000,13,3.0,86,1,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
6963,2200,1.0,1,500,9,3.0,85,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
662,2835,0.0,1,615,8,6.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6946,2199,1.5,1,750,4,2.0,88,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
10674,1750,0.0,1,500,8,1.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
3959,3795,3.0,1,1150,6,1.0,116,0,1,1,1,1,1,0,1,Cobble Hill,Brooklyn
4743,1425,0.0,1,490,6,1.0,56,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
4252,9000,2.0,2,2005,5,4.0,100,0,0,0,1,1,0,0,1,DUMBO,Brooklyn
2740,2200,1.0,1,400,6,2.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
6816,3600,2.0,2,1000,7,2.0,26,0,0,1,1,0,0,0,0,Windsor Terrace,Brooklyn
1144,2200,1.0,1,800,6,1.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4397,6250,1.0,1,2000,9,4.0,85,0,0,0,0,0,0,0,0,Red Hook,Brooklyn
7656,2600,0.0,1,470,2,2.0,6,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6277,3150,1.0,1,775,4,2.0,66,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
9760,3195,2.0,1,950,8,2.0,15,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
812,4314,1.0,1,625,5,3.0,1,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
10172,2800,1.0,1,641,3,4.0,7,0,1,1,1,1,0,0,1,Gowanus,Brooklyn
5745,3750,2.0,2,1100,13,3.0,116,1,0,0,0,0,0,0,0,Cobble Hill,Brooklyn
